side,strategy,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,fees,pnl,r,maeR,mfeR,barsHeld,confidence
short,trend,tp,2026-02-27T19:00:00.000Z,2026-02-27T20:00:00.000Z,2026-02-28T06:00:00.000Z,1.0866739,1.0454055534596807,6901.794549404379,7500,3.0000,281.8256,1.6491,-0.3766,2.2485,10,0.5000
short,trend,sl,2026-02-28T07:00:00.000Z,2026-02-28T08:00:00.000Z,2026-02-28T18:00:00.000Z,1.0566829,1.0841629001612,7297.713663116136,7711.369236911181,3.0845,-203.6257,-1.0275,-2.0003,0.6880,10,0.5000
long,trend,tp,2026-02-28T19:00:00.000Z,2026-02-28T20:00:00.000Z,2026-03-01T02:00:00.000Z,1.1233369,1.180024553644727,6728.747134239951,7558.64994666099,3.0235,378.4134,1.6535,-0.0099,2.0776,6,0.5000
long,trend,tp,2026-03-01T03:00:00.000Z,2026-03-01T04:00:00.000Z,2026-03-02T04:00:00.000Z,1.150345,1.2177996330450707,6817.48520394625,7842.460016933549,3.1370,456.7340,1.6553,-0.9474,1.7210,24,0.5000
long,trend,tp,2026-03-02T04:00:00.000Z,2026-03-02T05:00:00.000Z,2026-03-02T14:00:00.000Z,1.1903569999999999,1.2556468301513246,6876.09725567226,8185.010500970264,3.2740,445.6652,1.6545,-0.5197,2.8244,9,0.5000
long,trend,sl,2026-03-03T05:00:00.000Z,2026-03-03T06:00:00.000Z,2026-03-04T23:00:00.000Z,1.3654095,1.3021879283745552,5421.993463098395,7403.241383452448,2.9613,-345.7482,-1.0149,-1.0092,0.7574,41,0.5000
short,trend,tp,2026-03-04T23:00:00.000Z,2026-03-05T00:00:00.000Z,2026-03-06T13:00:00.000Z,1.3096070000000002,1.2429225272169695,6307.196151815075,8259.948230790085,3.3040,417.2881,1.6536,-0.4347,1.8647,37,0.5000
short,trend,tp,2026-03-06T14:00:00.000Z,2026-03-06T15:00:00.000Z,2026-03-08T06:00:00.000Z,1.2426271000000002,1.1932335089642485,6899.024078835122,8572.91428391306,3.4292,337.3384,1.6499,-0.1813,1.6745,39,0.5000
short,trend,sl,2026-03-08T07:00:00.000Z,2026-03-08T08:00:00.000Z,2026-03-08T09:00:00.000Z,1.19964,1.2185357435782544,7357.138883373116,8825.918090049725,3.5304,-142.5490,-1.0456,-1.8543,0.1425,1,0.5000
long,trend,sl,2026-03-08T10:00:00.000Z,2026-03-08T11:00:00.000Z,2026-03-08T12:00:00.000Z,1.250375,1.2280265060547144,6973.113151866714,8719.006357265343,3.4876,-159.3262,-1.0395,-1.2000,0.2104,1,0.5000
long,trend,sl,2026-03-08T12:00:00.000Z,2026-03-08T13:00:00.000Z,2026-03-08T13:00:00.000Z,1.2433729,1.2187438209654424,6916.277266914416,8599.511722567451,3.4398,-173.7813,-1.0356,-1.0045,0.0258,0,0.5000
long,trend,sl,2026-03-08T13:00:00.000Z,2026-03-08T14:00:00.000Z,2026-03-08T15:00:00.000Z,1.2373711,1.2117986298743395,6844.491288407227,8469.175714476869,3.3877,-178.4182,-1.0341,-1.1254,0.2630,1,0.5000
long,trend,sl,2026-03-08T19:00:00.000Z,2026-03-08T20:00:00.000Z,2026-03-08T22:00:00.000Z,1.230369,1.2048516788575074,6774.684708419931,8335.362050013922,3.3341,-176.2060,-1.0339,-1.6843,0.3034,2,0.5000
short,trend,sl,2026-03-08T23:00:00.000Z,2026-03-09T00:00:00.000Z,2026-03-09T03:00:00.000Z,1.209637,1.2367083536649819,6781.54486626236,8203.207587391003,3.2813,-186.8669,-1.0320,-2.1484,0.2486,3,0.5000
long,trend,tp,2026-03-09T03:00:00.000Z,2026-03-09T04:00:00.000Z,2026-03-10T08:00:00.000Z,1.2383714,1.2883040071529177,6511.017151649852,8063.057425512639,3.2252,321.8868,1.6501,-0.7133,1.9569,28,0.5000
long,trend,sl,2026-03-10T13:00:00.000Z,2026-03-10T14:00:00.000Z,2026-03-10T21:00:00.000Z,1.3013903,1.273334247863762,6381.231329666754,8304.472554484417,3.3218,-182.3539,-1.0326,-1.0620,1.1061,7,0.5000
