side,strategy,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,fees,pnl,r,maeR,mfeR,barsHeld,confidence
long,range,sl,2025-09-01T00:00:00.000Z,2025-09-01T01:00:00.000Z,2025-09-01T02:00:00.000Z,0.212735954,0.21007073505285737,35254.97152211516,7500,2.2500,-96.2122,-1.0488,-1.5318,0.4819,1,0.5000
long,range,tp,2025-09-01T02:00:00.000Z,2025-09-01T03:00:00.000Z,2025-09-01T07:00:00.000Z,0.20988574025,0.21474069960089462,35389.92609784368,7427.840836438715,2.2284,169.5883,1.6451,-0.6199,2.7650,4,0.5000
short,range,tp,2025-09-03T19:00:00.000Z,2025-09-03T20:00:00.000Z,2025-09-04T05:00:00.000Z,0.22111341524999997,0.21587845027299668,34168.13065451334,7555.032061727662,2.2665,176.6025,1.6455,-0.7439,2.1342,9,0.5000
short,range,tp,2025-09-05T12:00:00.000Z,2025-09-05T13:00:00.000Z,2025-09-05T14:00:00.000Z,0.22014348799999997,0.2156579352232405,34920.332982973865,7687.48390499331,2.3062,154.3308,1.6421,-0.2848,2.8512,1,0.5000
short,range,sl,2025-09-07T14:00:00.000Z,2025-09-07T15:00:00.000Z,2025-09-07T22:00:00.000Z,0.22258330499999998,0.22501213026282377,35057.579761193425,7803.231968547542,2.3410,-87.4897,-1.0569,-2.3235,1.0093,7,0.5000
short,range,sl,2025-09-07T22:00:00.000Z,2025-09-07T23:00:00.000Z,2025-09-08T02:00:00.000Z,0.22767292325,0.23046950288913481,33985.66056678211,7737.614689821536,2.3213,-97.3649,-1.0504,-1.6891,0.4520,3,0.5000
short,range,sl,2025-09-08T02:00:00.000Z,2025-09-08T03:00:00.000Z,2025-09-08T12:00:00.000Z,0.23211259025,0.23533281272679768,33021.005079855284,7664.591021743618,2.2994,-108.6344,-1.0445,-1.1644,0.5469,9,0.5000
short,range,tp,2025-09-08T21:00:00.000Z,2025-09-08T22:00:00.000Z,2025-09-09T02:00:00.000Z,0.24165187475,0.23529145661685796,31380.328663021366,7583.115251690274,2.2749,197.3171,1.6477,-0.6363,2.1335,4,0.5000
short,range,tp,2025-09-09T12:00:00.000Z,2025-09-09T13:00:00.000Z,2025-09-09T14:00:00.000Z,0.2456815725,0.23804113174299107,31467.98101574273,7731.103059347822,2.3193,238.1099,1.6506,-0.6148,1.7782,1,0.5000
short,range,tp,2025-09-10T16:00:00.000Z,2025-09-10T17:00:00.000Z,2025-09-10T19:00:00.000Z,0.247941403,0.24036910013930193,31901.430737163195,7909.685494679567,2.3729,239.1944,1.6503,-0.1494,2.1111,2,0.5000
