side,strategy,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,fees,pnl,r,maeR,mfeR,barsHeld,confidence
short,trend,tp,2026-02-27T20:00:00.000Z,2026-02-27T21:00:00.000Z,2026-02-28T06:00:00.000Z,0.38888330000000004,0.376802892881994,19285.99145296288,7500.000000000001,3.0000,229.9826,1.6452,-0.2644,3.4330,9,0.5000
short,trend,sl,2026-02-28T12:00:00.000Z,2026-02-28T13:00:00.000Z,2026-02-28T13:00:00.000Z,0.37158849,0.3802776582875682,20647.805779236143,7672.486971319631,3.0690,-182.4813,-1.0306,-1.3541,0.1036,0,0.5000
long,trend,sl,2026-02-28T20:00:00.000Z,2026-02-28T21:00:00.000Z,2026-03-01T13:00:00.000Z,0.39621883,0.38630700553899566,19018.848828662765,7535.626030839631,3.0143,-191.5257,-1.0280,-1.1759,1.2945,16,0.5000
short,trend,sl,2026-03-01T17:00:00.000Z,2026-03-01T18:00:00.000Z,2026-03-02T14:00:00.000Z,0.38428468000000005,0.3933519336197095,19235.691947829706,7391.981724750316,2.9568,-177.3717,-1.0304,-1.1303,0.9034,20,0.5000
long,trend,sl,2026-03-02T20:00:00.000Z,2026-03-02T21:00:00.000Z,2026-03-03T06:00:00.000Z,0.40682201,0.3965717647680859,17843.068414984995,7258.95295715171,2.9036,-185.7994,-1.0278,-1.1669,0.1656,9,0.5000
short,trend,sl,2026-03-03T09:00:00.000Z,2026-03-03T10:00:00.000Z,2026-03-04T08:00:00.000Z,0.39148252,0.40077208822581395,18186.26129477506,7119.603401057004,2.8478,-171.7904,-1.0302,-1.5833,0.8160,22,0.5000
long,trend,tp,2026-03-04T10:00:00.000Z,2026-03-04T11:00:00.000Z,2026-03-04T15:00:00.000Z,0.40372108,0.41943268120636085,17315.817726768113,6990.760633733968,2.7963,269.2629,1.6495,-0.2993,4.0818,4,0.5000
long,trend,sl,2026-03-04T17:00:00.000Z,2026-03-04T18:00:00.000Z,2026-03-05T15:00:00.000Z,0.42222662999999994,0.4091103103037247,17035.1827940308,7192.707822557608,2.8771,-226.3160,-1.0224,-1.0718,0.6598,21,0.5000
short,trend,tp,2026-03-05T16:00:00.000Z,2026-03-05T17:00:00.000Z,2026-03-06T14:00:00.000Z,0.40687789999999996,0.39056418493685696,17260.63478134987,7022.970832502593,2.8092,278.7759,1.6500,-0.7685,2.1943,21,0.5000
short,trend,tp,2026-03-06T22:00:00.000Z,2026-03-06T23:00:00.000Z,2026-03-07T19:00:00.000Z,0.38928318000000006,0.3783879657001154,18577.87112578761,7232.052749476782,2.8928,199.5171,1.6428,-0.1097,1.9402,20,0.5000
short,trend,sl,2026-03-08T07:00:00.000Z,2026-03-08T08:00:00.000Z,2026-03-08T10:00:00.000Z,0.37378783000000004,0.37850035892119843,19748.34373022594,7381.69054901526,2.9527,-96.0173,-1.0572,-1.1551,0.4975,2,0.5000
short,trend,sl,2026-03-08T19:00:00.000Z,2026-03-08T20:00:00.000Z,2026-03-09T13:00:00.000Z,0.3658902,0.371869030215123,19977.789952066803,7309.677561119713,2.9239,-122.3677,-1.0440,-1.0754,1.6004,17,0.5000
long,trend,sl,2026-03-10T04:00:00.000Z,2026-03-10T05:00:00.000Z,2026-03-10T18:00:00.000Z,0.36871057999999995,0.3611199235903287,19576.06368985609,7217.901797203779,2.8872,-151.4823,-1.0342,-1.6988,1.6291,13,0.5000
short,trend,sl,2026-03-10T18:00:00.000Z,2026-03-10T19:00:00.000Z,2026-03-12T12:00:00.000Z,0.35759269000000005,0.367255996553656,19866.9890222643,7104.290046671962,2.8417,-194.8225,-1.0265,-1.7070,1.0879,41,0.5000
long,trend,tp,2026-03-12T19:00:00.000Z,2026-03-12T20:00:00.000Z,2026-03-13T12:00:00.000Z,0.360108,0.3741691821617801,19322.462027343932,6958.173155742768,2.7833,268.9134,1.6496,-0.4988,1.8481,16,0.5000
