side,strategy,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,fees,pnl,r,maeR,mfeR,barsHeld,confidence
long,range,sl,2025-09-01T00:00:00.000Z,2025-09-01T01:00:00.000Z,2025-09-01T02:00:00.000Z,3.2342425500000003,3.1925095063989506,2318.9355418009695,7500,2.2500,-99.0262,-1.0473,-1.8772,0.4772,1,0.5000
long,range,tp,2025-09-01T02:00:00.000Z,2025-09-01T03:00:00.000Z,2025-09-01T07:00:00.000Z,3.1766382300000005,3.255440318128926,2337.6065462274864,7425.730321444496,2.2277,181.9806,1.6465,-0.7051,2.3828,4,0.5000
short,range,tp,2025-09-03T14:00:00.000Z,2025-09-03T15:00:00.000Z,2025-09-04T05:00:00.000Z,3.3908456675,3.301261416923007,2230.185765280661,7562.215739922101,2.2687,197.5209,1.6477,-0.2671,1.6715,14,0.5000
long,range,sl,2025-09-04T06:00:00.000Z,2025-09-04T07:00:00.000Z,2025-09-04T15:00:00.000Z,3.2926469300000005,3.2502047682535453,2341.6893902144634,7710.356381703226,2.3131,-101.6995,-1.0473,-1.0043,0.9852,8,0.5000
short,range,sl,2025-09-05T06:00:00.000Z,2025-09-05T07:00:00.000Z,2025-09-05T12:00:00.000Z,3.3638476925,3.4038584141138384,2269.449297197264,7634.081781622763,2.2902,-93.0925,-1.0521,-2.1070,0.0884,5,0.5000
short,range,tp,2025-09-05T12:00:00.000Z,2025-09-05T13:00:00.000Z,2025-09-05T14:00:00.000Z,3.4394420225,3.3662806002158097,2199.270211767827,7564.262385186738,2.2693,158.6325,1.6432,-0.3339,2.4727,1,0.5000
short,range,tp,2025-09-07T11:00:00.000Z,2025-09-07T12:00:00.000Z,2025-09-07T17:00:00.000Z,3.4197434999999996,3.3711087833736633,2246.7289516480437,7683.236728660211,2.3050,106.9641,1.6315,-0.0431,1.7355,5,0.5000
short,range,sl,2025-09-08T08:00:00.000Z,2025-09-08T09:00:00.000Z,2025-09-08T10:00:00.000Z,3.4390420524999996,3.4768129137537622,2257.4483391900762,7763.459769820955,2.3290,-87.5948,-1.0565,-1.2704,0.1972,1,0.5000
short,range,sl,2025-09-08T10:00:00.000Z,2025-09-08T11:00:00.000Z,2025-09-08T15:00:00.000Z,3.470739675,3.510479768406704,2217.902921620715,7697.763665367431,2.3093,-90.4490,-1.0541,-1.0924,0.7015,4,0.5000
short,range,tp,2025-09-09T06:00:00.000Z,2025-09-09T07:00:00.000Z,2025-09-09T14:00:00.000Z,3.5810314025,3.4852959501492475,2130.650658707416,7629.926916588566,2.2890,201.6898,1.6480,-0.6192,2.1802,7,0.5000
short,range,sl,2025-09-10T13:00:00.000Z,2025-09-10T14:00:00.000Z,2025-09-11T12:00:00.000Z,3.5918305924999996,3.64921439416391,2166.3589320553183,7781.19428649192,2.3344,-126.6483,-1.0386,-1.3514,0.9528,22,0.5000
short,range,tp,2025-09-11T23:00:00.000Z,2025-09-12T00:00:00.000Z,2025-09-12T12:00:00.000Z,3.6653250799999997,3.5894420526124664,2097.0058361944893,7686.208084310033,2.3059,156.8213,1.6425,-0.7528,1.8191,12,0.5000
short,range,sl,2025-09-12T22:00:00.000Z,2025-09-12T23:00:00.000Z,2025-09-13T08:00:00.000Z,3.7229207599999996,3.771051384925518,2096.1563659404574,7803.824050965884,2.3411,-103.2305,-1.0478,-1.3145,0.4175,9,0.5000
short,range,sl,2025-09-13T08:00:00.000Z,2025-09-13T09:00:00.000Z,2025-09-13T11:00:00.000Z,3.784316155,3.830776263978322,2041.6901990258475,7726.40120367868,2.3179,-97.1751,-1.0504,-1.0788,0.1637,2,0.5000
short,range,sl,2025-09-13T11:00:00.000Z,2025-09-13T12:00:00.000Z,2025-09-13T12:00:00.000Z,3.8319125849999995,3.8821889558136236,1997.3106723539254,7653.519901547817,2.2961,-102.7136,-1.0471,-1.0178,0.2303,0,0.5000
short,range,tp,2025-09-13T12:00:00.000Z,2025-09-13T13:00:00.000Z,2025-09-13T13:00:00.000Z,3.859910485,3.7729572916133,1962.8653928680453,7576.484710575012,2.2729,168.4045,1.6445,-0.0055,2.2926,0,0.5000
long,range,sl,2025-09-14T14:00:00.000Z,2025-09-14T15:00:00.000Z,2025-09-15T07:00:00.000Z,3.6601744925,3.5923965813354934,2104.4865696628312,7702.788062088719,2.3108,-144.9485,-1.0326,-1.1376,1.0993,16,0.5000
long,range,sl,2025-09-15T07:00:00.000Z,2025-09-15T08:00:00.000Z,2025-09-15T08:00:00.000Z,3.601270075,3.5338056214699436,2108.7217839252507,7594.076656950621,2.2782,-144.5420,-1.0322,-1.3474,0.0000,0,0.5000
long,range,tp,2025-09-15T08:00:00.000Z,2025-09-15T09:00:00.000Z,2025-09-16T13:00:00.000Z,3.5230642100000003,3.6417608669254395,2124.761208256044,7485.670167603226,2.2457,249.9564,1.6518,-0.8939,1.8273,28,0.5000
short,range,tp,2025-09-16T13:00:00.000Z,2025-09-16T14:00:00.000Z,2025-09-17T10:00:00.000Z,3.6487263249999997,3.5576577356710657,2102.9632664911232,7673.137430954152,2.3019,189.2120,1.6466,-0.0050,1.7025,20,0.5000
short,range,sl,2025-09-17T19:00:00.000Z,2025-09-17T20:00:00.000Z,2025-09-17T22:00:00.000Z,3.67332448,3.7390619567751173,2127.513221647009,7815.046398599623,2.3445,-142.2019,-1.0344,-1.7732,0.8175,2,0.5000
short,range,sl,2025-09-17T22:00:00.000Z,2025-09-17T23:00:00.000Z,2025-09-18T08:00:00.000Z,3.7754168225,3.852258982984128,2041.733499192288,7708.394999912354,2.3125,-159.2037,-1.0302,-1.2206,0.4111,9,0.5000
long,range,sl,2025-09-19T11:00:00.000Z,2025-09-19T12:00:00.000Z,2025-09-19T15:00:00.000Z,3.7144785650000003,3.6515346477437554,2043.0841283181046,7588.992201129309,2.2767,-130.8764,-1.0357,-1.2220,0.6228,3,0.5000
long,range,tp,2025-09-20T10:00:00.000Z,2025-09-20T11:00:00.000Z,2025-09-20T16:00:00.000Z,3.6227716875000002,3.7049858816592276,2067.7082453167295,7490.834889143753,2.2473,167.7477,1.6446,-0.1069,1.7278,5,0.5000
long,range,sl,2025-09-22T00:00:00.000Z,2025-09-22T01:00:00.000Z,2025-09-22T02:00:00.000Z,3.5179638275,3.4641399302664486,2165.0721980462213,7616.6456766525225,2.2850,-118.8176,-1.0397,-1.0034,0.7509,1,0.5000
long,range,sl,2025-09-22T02:00:00.000Z,2025-09-22T03:00:00.000Z,2025-09-22T05:00:00.000Z,3.4971622675000003,3.4378025354451793,2152.468741216948,7527.532463757132,2.2583,-130.0282,-1.0357,-1.4875,0.3933,2,0.5000
long,range,sl,2025-09-22T05:00:00.000Z,2025-09-22T06:00:00.000Z,2025-09-22T06:00:00.000Z,3.4125559225,3.35037669383224,2177.2570067389206,7430.011293151526,2.2290,-137.6092,-1.0332,-3.1019,0.0367,0,0.5000
long,range,sl,2025-09-22T06:00:00.000Z,2025-09-22T07:00:00.000Z,2025-09-23T02:00:00.000Z,3.3776533050000004,3.299287537252562,2169.199665577486,7326.804419642691,2.1980,-172.1890,-1.0259,-1.0540,0.3599,19,0.5000
long,range,tp,2025-09-23T02:00:00.000Z,2025-09-23T03:00:00.000Z,2025-09-23T06:00:00.000Z,3.299647455,3.393316213962389,2181.3429279690795,7197.662640755421,2.1593,202.1644,1.6491,-0.4030,1.8141,3,0.5000
long,range,sl,2025-09-25T04:00:00.000Z,2025-09-25T05:00:00.000Z,2025-09-25T11:00:00.000Z,3.2497437125,3.1860205810253284,2261.497084244897,7349.285930361937,2.2048,-146.3145,-1.0308,-1.6927,0.6669,6,0.5000
long,range,tp,2025-09-25T17:00:00.000Z,2025-09-25T18:00:00.000Z,2025-09-26T17:00:00.000Z,3.0855313975000005,3.21358405963979,2346.289553193863,7239.550084005912,2.1719,298.2768,1.6546,-0.2008,2.0157,23,0.5000
long,range,sl,2025-09-28T01:00:00.000Z,2025-09-28T02:00:00.000Z,2025-09-28T12:00:00.000Z,3.1399354775,3.1001247582460763,2376.882488922083,7463.257652814949,2.2390,-96.8644,-1.0482,-1.2097,0.4209,10,0.5000
short,range,sl,2025-09-28T20:00:00.000Z,2025-09-28T21:00:00.000Z,2025-09-28T22:00:00.000Z,3.232757525,3.2703029687187084,2286.1626062547125,7390.609368743533,2.2172,-88.0522,-1.0533,-1.3604,0.3516,1,0.5000
short,range,sl,2025-09-28T22:00:00.000Z,2025-09-28T23:00:00.000Z,2025-09-29T08:00:00.000Z,3.2749543599999997,3.3154761298128173,2236.5411649696553,7324.570239536851,2.1974,-92.8260,-1.0500,-1.2534,0.4466,9,0.5000
long,range,tp,2025-09-30T15:00:00.000Z,2025-09-30T16:00:00.000Z,2025-09-30T19:00:00.000Z,3.1637372625,3.2464829334609706,2293.15842454067,7254.950756535112,2.1765,187.5724,1.6475,-0.2586,2.2169,3,0.5000
short,range,sl,2025-10-01T08:00:00.000Z,2025-10-01T09:00:00.000Z,2025-10-01T14:00:00.000Z,3.3808464175,3.4440217740684806,2187.5084457185953,7395.6300919587065,2.2187,-140.4153,-1.0329,-1.3510,0.1552,5,0.5000
short,range,sl,2025-10-01T15:00:00.000Z,2025-10-01T16:00:00.000Z,2025-10-02T01:00:00.000Z,3.4879383849999996,3.553058403402785,2090.1512013512506,7290.31860564689,2.1871,-138.2978,-1.0330,-1.4934,0.8155,9,0.5000
short,range,sl,2025-10-04T23:00:00.000Z,2025-10-05T00:00:00.000Z,2025-10-05T00:00:00.000Z,3.6213283799999996,3.6717402436405058,1984.5190814863834,7186.595270438172,2.1560,-102.1993,-1.0444,-1.3480,0.8503,0,0.5000
short,range,tp,2025-10-05T02:00:00.000Z,2025-10-05T03:00:00.000Z,2025-10-05T19:00:00.000Z,3.655125845,3.5534781614364257,1945.1986358369604,7109.945807506418,2.1330,195.5920,1.6487,-0.5800,2.2402,16,0.5000
long,range,sl,2025-10-07T14:00:00.000Z,2025-10-07T15:00:00.000Z,2025-10-07T16:00:00.000Z,3.5213640825000003,3.463096109160528,2060.7468018759223,7256.639771252617,2.1770,-122.2525,-1.0366,-1.0251,0.1841,1,0.5000
long,range,sl,2025-10-07T16:00:00.000Z,2025-10-07T17:00:00.000Z,2025-10-08T03:00:00.000Z,3.4921618925,3.429873918318025,2051.723428947747,7164.950372520753,2.1495,-129.9472,-1.0339,-1.1682,0.0871,10,0.5000
long,range,sl,2025-10-09T08:00:00.000Z,2025-10-09T09:00:00.000Z,2025-10-09T16:00:00.000Z,3.380453515,3.3247758517397936,2090.6928479709613,7067.489986708797,2.1202,-118.5251,-1.0368,-1.0544,0.9427,7,0.5000
