side,strategy,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,fees,pnl,r,maeR,mfeR,barsHeld,confidence
short,range,sl,2025-03-05T20:00:00.000Z,2025-03-05T21:00:00.000Z,2025-03-05T21:00:00.000Z,21.667374825,22.35641169365882,346.14253275142664,7499.999999999999,2.2500,-240.7550,-1.0194,-1.1514,0.0000,0,0.5000
short,range,sl,2025-03-05T21:00:00.000Z,2025-03-05T22:00:00.000Z,2025-03-06T04:00:00.000Z,21.7463689,22.470702048580513,336.58188217539583,7319.433774842492,2.1958,-245.9932,-1.0185,-1.0126,0.5705,6,0.5000
long,range,tp,2025-03-07T00:00:00.000Z,2025-03-07T01:00:00.000Z,2025-03-07T13:00:00.000Z,19.79148425,21.05642684140957,360.50549576087036,7134.938841389708,2.1405,453.8783,1.6588,-0.1693,1.6938,12,0.5000
long,range,sl,2025-03-09T10:00:00.000Z,2025-03-09T11:00:00.000Z,2025-03-09T14:00:00.000Z,19.647473450000003,19.228407512227445,380.47373196319325,7475.347547169257,2.2426,-161.6862,-1.0282,-1.0198,0.3787,3,0.5000
long,range,sl,2025-03-09T15:00:00.000Z,2025-03-09T16:00:00.000Z,2025-03-09T16:00:00.000Z,19.16343715,18.740315281427634,383.75594369869646,7354.082908008908,2.2062,-164.5818,-1.0272,-1.0190,0.4229,0,0.5000
long,range,sl,2025-03-09T16:00:00.000Z,2025-03-09T17:00:00.000Z,2025-03-09T17:00:00.000Z,18.7574067,18.29973833609316,385.4822100954098,7230.646590374447,2.1692,-178.5922,-1.0246,-1.5644,0.0079,0,0.5000
long,range,tp,2025-03-09T17:00:00.000Z,2025-03-09T18:00:00.000Z,2025-03-10T09:00:00.000Z,18.104357725000003,18.931119431447524,391.98863297893905,7096.702435584446,2.1290,321.9522,1.6557,-0.9966,1.8962,15,0.5000
long,range,sl,2025-03-10T14:00:00.000Z,2025-03-10T15:00:00.000Z,2025-03-10T17:00:00.000Z,17.560316925000002,16.922149342989286,417.8834927757838,7338.166570868712,2.2014,-268.8811,-1.0163,-1.2389,0.7387,2,0.5000
long,range,sl,2025-03-10T17:00:00.000Z,2025-03-10T18:00:00.000Z,2025-03-10T19:00:00.000Z,16.842263075,16.15154008673265,416.16675674082137,7009.190000098444,2.1028,-289.5587,-1.0144,-1.0224,0.3962,1,0.5000
short,range,tp,2025-03-12T12:00:00.000Z,2025-03-12T13:00:00.000Z,2025-03-12T15:00:00.000Z,18.769592175,17.76757465747985,368.6460855484674,6919.3366826548945,2.0758,367.3140,1.6573,-0.1088,2.0868,2,0.5000
short,range,sl,2025-03-15T21:00:00.000Z,2025-03-15T22:00:00.000Z,2025-03-16T03:00:00.000Z,19.109566675,19.504145944556267,376.50368168355624,7194.822208514895,2.1584,-150.7190,-1.0298,-1.5549,0.3950,5,0.5000
short,range,tp,2025-03-16T03:00:00.000Z,2025-03-16T04:00:00.000Z,2025-03-16T10:00:00.000Z,19.672524449999997,18.967575123183885,359.9834368354297,7081.782962740021,2.1245,251.6455,1.6527,-0.3912,2.1811,6,0.5000
long,range,tp,2025-03-16T13:00:00.000Z,2025-03-16T14:00:00.000Z,2025-03-16T16:00:00.000Z,18.232367325000002,18.98186423521919,398.76978085565025,7270.5171226699695,2.1812,296.6956,1.6545,-0.0431,1.8226,2,0.5000
short,range,tp,2025-03-19T14:00:00.000Z,2025-03-19T15:00:00.000Z,2025-03-20T10:00:00.000Z,19.6945228,18.978143924388213,380.4630795775076,7493.038795297438,2.2479,270.3078,1.6529,-0.9131,2.2440,19,0.5000
short,range,sl,2025-03-24T00:00:00.000Z,2025-03-24T01:00:00.000Z,2025-03-24T02:00:00.000Z,20.16448755,20.469272992525532,381.6496515151037,7695.769646438147,2.3087,-118.6300,-1.0408,-1.2909,0.6713,1,0.5000
short,range,sl,2025-03-24T02:00:00.000Z,2025-03-24T03:00:00.000Z,2025-03-24T03:00:00.000Z,20.461465275,20.802621326919386,371.7620929189608,7606.797154822639,2.2820,-129.1109,-1.0370,-2.0648,0.1029,0,0.5000
short,range,sl,2025-03-24T03:00:00.000Z,2025-03-24T04:00:00.000Z,2025-03-24T04:00:00.000Z,21.1344148,21.52965195732425,355.34288650176694,7509.963959557663,2.2530,-142.6977,-1.0329,-1.0432,0.0000,0,0.5000
short,range,sl,2025-03-24T04:00:00.000Z,2025-03-24T05:00:00.000Z,2025-03-24T08:00:00.000Z,21.495387725,21.906253528995734,344.3967039870874,7402.9406834144975,2.2209,-143.7217,-1.0322,-1.0181,0.1296,3,0.5000
short,range,sl,2025-03-25T08:00:00.000Z,2025-03-25T09:00:00.000Z,2025-03-25T11:00:00.000Z,22.015348725,22.385931893313288,331.36651576037565,7295.149400252878,2.1885,-124.9874,-1.0366,-1.0379,0.3115,2,0.5000
short,range,sl,2025-03-25T11:00:00.000Z,2025-03-25T12:00:00.000Z,2025-03-25T15:00:00.000Z,22.317326074999997,22.692690906911288,322.6824229513016,7201.408851675261,2.1604,-123.2841,-1.0366,-1.2933,0.5083,3,0.5000
short,range,sl,2025-03-25T17:00:00.000Z,2025-03-25T18:00:00.000Z,2025-03-25T20:00:00.000Z,22.89228295,23.334007271681156,310.53896306985627,7108.945809594749,2.1327,-139.3053,-1.0319,-1.2737,0.1755,2,0.5000
long,range,sl,2025-03-28T04:00:00.000Z,2025-03-28T05:00:00.000Z,2025-03-28T06:00:00.000Z,21.43160725,21.04662906715921,326.8288166849638,7004.46683717439,2.1013,-127.9233,-1.0337,-1.1372,0.2730,1,0.5000
long,range,sl,2025-03-28T06:00:00.000Z,2025-03-28T07:00:00.000Z,2025-03-28T08:00:00.000Z,21.025576800000003,20.62228148046756,328.57716222917065,6908.524359175488,2.0726,-134.5862,-1.0315,-1.1447,0.1874,1,0.5000
