side,signalType,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,stopPct,fees,pnl,r,maeR,mfeR,barsHeld,confidence
long,sweep,sl,2026-02-24T09:35:00.000Z,2026-02-24T09:40:00.000Z,2026-02-24T13:30:00.000Z,8.134439599999999,8.0833702612,2055.7688986835556,16722.5279378999,0.5980,6.6890,-111.6758,-1.1168,-1.7359,1.2861,46,0.7577
long,sweep,tp,2026-02-24T13:30:00.000Z,2026-02-24T13:35:00.000Z,2026-02-25T01:10:00.000Z,8.1134333,8.3423,1243.2935928024517,10087.379637520053,0.9803,4.0350,280.5135,2.8368,-0.7976,4.8982,139,0.8500
short,sweep,sl,2026-02-26T04:10:00.000Z,2026-02-26T04:15:00.000Z,2026-02-26T04:30:00.000Z,9.2182337,9.2803012554,1715.2665680971743,15811.728082516718,0.6431,6.3247,-112.7871,-1.1091,-1.3118,0.2570,3,0.7001
long,sweep,sl,2026-02-26T05:20:00.000Z,2026-02-26T05:25:00.000Z,2026-02-26T08:05:00.000Z,9.231768699999998,9.175852418199998,1891.5613176776615,17462.456566667388,0.5759,6.9850,-112.7541,-1.1213,-1.0490,1.9230,32,0.7789
short,sweep,tp,2026-02-26T10:10:00.000Z,2026-02-26T10:15:00.000Z,2026-02-26T14:45:00.000Z,9.277216,9.11911,1762.558341550363,16351.63444716449,0.6081,6.5407,272.1304,2.7368,-0.5457,3.0704,54,0.7150
short,sweep,tp,2026-02-27T04:15:00.000Z,2026-02-27T04:20:00.000Z,2026-02-27T09:45:00.000Z,9.2542229,9.093241999999998,1780.8359421636148,16480.2527571136,0.6199,6.5921,280.0885,2.7418,-0.2750,3.4033,65,0.7281
long,sweep,sl,2026-02-28T04:10:00.000Z,2026-02-28T04:15:00.000Z,2026-02-28T04:30:00.000Z,8.6696001,8.629112489399999,2769.404137677395,24009.626388948356,0.4371,9.6039,-121.7304,-1.1598,-1.1505,0.5911,3,0.8500
short,sweep,sl,2026-02-28T14:00:00.000Z,2026-02-28T14:05:00.000Z,2026-02-28T18:35:00.000Z,8.4284707,8.5586448234,812.9460530969396,6851.8919892082,1.5140,2.7408,-108.5653,-1.0465,-1.2188,0.6463,54,0.8307
short,sweep,sl,2026-02-28T18:55:00.000Z,2026-02-28T19:00:00.000Z,2026-02-28T19:35:00.000Z,8.614414900000002,8.6839323984,1534.1121232623732,13215.478332902027,0.7768,5.2862,-111.9338,-1.0904,-1.7124,0.8431,7,0.7488
short,sweep,tp,2026-03-01T02:05:00.000Z,2026-03-01T02:10:00.000Z,2026-03-01T12:35:00.000Z,9.1212628,8.834788000000001,1024.1237712574705,9341.302057366474,1.0869,3.7365,289.6491,2.8528,-0.7942,2.9580,125,0.7500
