side,signalType,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,fees,pnl,r,maeR,mfeR,barsHeld,confidence
short,sweep,tp,2026-07-23T20:30:00.000Z,2026-07-23T20:35:00.000Z,2026-07-23T23:10:00.000Z,3.6559029,3.5989860000000005,4544.1076166707435,16612.81621369866,6.6451,251.9914,2.7137,-0.1516,2.9803,31,0.7005
short,sweep,sl,2026-07-24T06:45:00.000Z,2026-07-24T06:50:00.000Z,2026-07-24T07:50:00.000Z,3.5869236,3.6072798593999997,4948.491651135466,17749.86148786077,7.0999,-107.8327,-1.1306,-2.2868,0.7743,12,0.7329
long,sweep,sl,2026-07-24T13:55:00.000Z,2026-07-24T14:00:00.000Z,2026-07-24T14:15:00.000Z,3.5540659,3.5049222078,1960.847465743738,6968.9811131012375,2.7876,-99.1509,-1.0514,-1.4985,0.0000,3,0.7496
short,sweep,sl,2026-07-26T01:05:00.000Z,2026-07-26T01:10:00.000Z,2026-07-26T01:30:00.000Z,3.6379083,3.673431699,2710.7717361510913,9861.538998349464,3.9446,-100.2404,-1.0743,-1.0195,0.2297,4,0.8500
short,sweep,sl,2026-07-26T01:35:00.000Z,2026-07-26T01:40:00.000Z,2026-07-26T01:45:00.000Z,3.6668996000000003,3.688466208,4511.493766224919,16543.19468677265,6.6173,-103.9149,-1.1258,-1.9599,0.5327,1,0.7169
long,sweep,sl,2026-07-27T00:00:00.000Z,2026-07-27T00:05:00.000Z,2026-07-27T00:25:00.000Z,3.8191454,3.7952530824,4011.172752213457,15319.251965221365,6.1277,-101.9639,-1.1172,-1.0172,0.1694,4,0.7019
long,sigma,tp,2026-07-27T05:05:00.000Z,2026-07-27T05:10:00.000Z,2026-07-27T05:50:00.000Z,3.7261175,3.771302,5452.567982292259,20316.90897875888,8.1268,238.2448,2.6399,-0.1279,2.8929,8,0.5675
short,sweep,sl,2026-07-27T16:30:00.000Z,2026-07-27T16:35:00.000Z,2026-07-27T16:35:00.000Z,3.6758969,3.6924754104,5987.332956477096,22008.81865398199,8.8035,-108.0646,-1.1666,-1.2348,0.0000,0,0.7690
short,sweep,tp,2026-07-27T16:40:00.000Z,2026-07-27T16:45:00.000Z,2026-07-27T19:35:00.000Z,3.688893,3.637799999999999,4946.775869209751,18248.126876496768,7.2993,245.4464,2.6810,-0.7082,3.1822,34,0.8403
long,sweep,sl,2026-07-27T22:10:00.000Z,2026-07-27T22:15:00.000Z,2026-07-27T22:40:00.000Z,3.5980790999999996,3.581745154,6160.549750563015,22166.145302010995,8.8665,-109.4925,-1.1648,-2.1023,0.4536,5,0.8014
long,sweep,sl,2026-07-29T01:55:00.000Z,2026-07-29T02:00:00.000Z,2026-07-29T02:00:00.000Z,3.2579771,3.2405315488000004,5640.074985767559,18375.235145913535,7.3501,-105.7443,-1.1381,-1.6984,0.0000,0,0.7594
short,sweep,sl,2026-07-29T06:40:00.000Z,2026-07-29T06:45:00.000Z,2026-07-29T06:50:00.000Z,3.3359989000000003,3.3547001082,5190.819839283431,17316.569273947705,6.9266,-104.0012,-1.1323,-1.4129,0.1695,1,0.7290
short,sweep,sl,2026-07-29T22:00:00.000Z,2026-07-29T22:05:00.000Z,2026-07-29T23:05:00.000Z,3.2460259,3.2685022565999997,4224.583242335783,13713.106621327928,5.4852,-100.4385,-1.1060,-1.2083,0.0012,12,0.8189
long,sweep,tp,2026-07-30T00:45:00.000Z,2026-07-30T00:50:00.000Z,2026-07-30T01:10:00.000Z,3.2489744000000003,3.288446000000001,6212.312817484098,20183.645308797706,8.0735,237.1365,2.6405,-0.8975,2.9071,4,0.8500
long,sweep,sl,2026-07-30T04:20:00.000Z,2026-07-30T04:25:00.000Z,2026-07-30T05:00:00.000Z,3.2359704999999996,3.2235706386,8062.894703652897,26091.289405627012,10.4365,-110.4153,-1.1978,-1.2220,1.0522,7,0.7960
long,sweep,sl,2026-07-30T07:10:00.000Z,2026-07-30T07:15:00.000Z,2026-07-30T07:15:00.000Z,3.2279680999999996,3.2145913332,7337.589189082298,23685.503833262523,9.4742,-107.6274,-1.1817,-1.0448,0.0000,0,0.8500
long,sweep,sl,2026-07-30T09:10:00.000Z,2026-07-30T09:15:00.000Z,2026-07-30T10:50:00.000Z,3.1989593999999997,3.1806695128,5191.608879166938,16607.74602513454,6.6431,-101.5970,-1.1289,-1.1514,1.0984,19,0.7638
long,sweep,tp,2026-07-31T05:10:00.000Z,2026-07-31T05:15:00.000Z,2026-07-31T07:45:00.000Z,3.1889564,3.2340740000000014,5454.239578037891,17393.332209517233,6.9573,239.1249,2.6873,-0.7942,2.8223,30,0.7105
short,sweep,sl,2026-07-31T14:05:00.000Z,2026-07-31T14:10:00.000Z,2026-07-31T14:10:00.000Z,3.29901,3.3216241884,4226.750617030465,13944.092553089675,5.5776,-101.1622,-1.1071,-1.4335,1.2494,0,0.8500
short,sweep,sl,2026-07-31T15:05:00.000Z,2026-07-31T15:10:00.000Z,2026-07-31T17:20:00.000Z,3.418974,3.4829945849999997,1434.8684121096846,4905.777794424297,1.9623,-93.8234,-1.0383,-1.1596,1.3017,26,0.7343
