side,signalType,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,stopPct,fees,pnl,r,maeR,mfeR,barsHeld,confidence
long,sweep,tp,2026-02-24T09:35:00.000Z,2026-02-24T09:40:00.000Z,2026-02-25T01:10:00.000Z,0.06491946999999999,0.0667864,154256.71402347967,10014.264118345867,0.9986,4.0057,283.9808,2.8398,-0.8013,4.4434,186,0.8500
short,sigma,sl,2026-02-27T04:15:00.000Z,2026-02-27T04:20:00.000Z,2026-02-27T07:50:00.000Z,0.07107867,0.07156426284,221575.437516738,15749.28740335784,0.6530,6.2997,-113.8952,-1.1075,-1.1232,0.6004,42,0.5235
short,sweep,tp,2026-02-27T08:30:00.000Z,2026-02-27T08:35:00.000Z,2026-02-27T10:50:00.000Z,0.071638502,0.07038836,228347.28299388973,16358.457289452337,0.6217,6.5434,278.9231,2.7426,-0.6545,3.2298,27,0.8277
long,sweep,sl,2026-02-28T06:05:00.000Z,2026-02-28T06:10:00.000Z,2026-02-28T06:15:00.000Z,0.068680598,0.068332514094,318977.7325298434,21907.581418833695,0.4770,8.7630,-119.7940,-1.1465,-4.0619,0.0000,1,0.7587
long,sigma,sl,2026-02-28T06:40:00.000Z,2026-02-28T06:45:00.000Z,2026-02-28T06:45:00.000Z,0.066790031,0.066367043912,256262.90948821118,17115.80766886782,0.6035,6.8463,-115.2422,-1.1157,-1.6375,0.0000,0,0.5901
long,sigma,sl,2026-02-28T07:00:00.000Z,2026-02-28T07:05:00.000Z,2026-02-28T08:10:00.000Z,0.066169845,0.065359366306,129149.38066696601,8545.794500579139,1.1952,3.4183,-108.0911,-1.0583,-1.0114,0.7715,13,0.5058
long,sweep,sl,2026-03-01T00:40:00.000Z,2026-03-01T00:45:00.000Z,2026-03-01T01:10:00.000Z,0.067740316,0.06725499744600001,217267.2370004498,14717.75129085736,0.6866,5.8871,-111.3309,-1.1016,-1.5056,0.2573,5,0.7275
short,sweep,sl,2026-03-01T23:40:00.000Z,2026-03-01T23:45:00.000Z,2026-03-02T00:10:00.000Z,0.06847945000000001,0.06879791318400001,335579.0361325249,22980.267825885436,0.4349,9.1921,-116.0617,-1.1612,-1.0763,0.4682,5,0.7717
short,sweep,sl,2026-03-02T00:45:00.000Z,2026-03-02T00:50:00.000Z,2026-03-02T01:10:00.000Z,0.069029285,0.069499523604,219817.50481589846,15173.845187925526,0.6510,6.0695,-109.4362,-1.1078,-1.3367,0.1319,4,0.7198
short,sweep,sl,2026-03-02T03:30:00.000Z,2026-03-02T03:35:00.000Z,2026-03-02T04:15:00.000Z,0.069489147,0.069790190778,348753.98653399426,24234.61703709675,0.4031,9.6938,-114.6841,-1.1740,-1.3596,0.0684,8,0.7528
long,sweep,sl,2026-03-02T06:20:00.000Z,2026-03-02T06:25:00.000Z,2026-03-02T07:10:00.000Z,0.068770625,0.06840235313599999,277627.81574100966,19092.638405894075,0.5057,7.6371,-109.8796,-1.1381,-1.1233,0.8034,9,0.8169
long,sweep,sl,2026-03-02T08:10:00.000Z,2026-03-02T08:15:00.000Z,2026-03-02T14:00:00.000Z,0.06863058300000001,0.06788354882400001,131346.84041876972,9014.410233148132,1.0588,3.6058,-101.7263,-1.0658,-1.0742,0.6047,69,0.7855
short,sigma,sl,2026-03-02T15:15:00.000Z,2026-03-02T15:20:00.000Z,2026-03-02T16:45:00.000Z,0.070918718,0.07141391775,199306.06412077573,14134.530557071213,0.6681,5.6538,-104.3501,-1.1051,-1.3535,0.9260,17,0.5631
short,sweep,tp,2026-03-02T22:30:00.000Z,2026-03-02T22:35:00.000Z,2026-03-03T01:30:00.000Z,0.06981904800000001,0.06878969999999998,251673.9551808895,17571.635957124374,0.5314,7.0287,252.0314,2.6989,-0.0834,2.8542,35,0.7907
long,sweep,sl,2026-03-03T05:55:00.000Z,2026-03-03T06:00:00.000Z,2026-03-03T08:30:00.000Z,0.06833049299999999,0.067933433854,254609.27302495018,17397.577148166445,0.5513,6.9590,-108.0540,-1.1267,-1.0632,2.2553,30,0.7529
long,sweep,sl,2026-03-04T03:35:00.000Z,2026-03-04T03:40:00.000Z,2026-03-04T04:20:00.000Z,0.06719015099999999,0.066766124152,234717.85011157423,15770.727791392037,0.6013,6.3083,-105.8350,-1.1161,-1.2628,0.1729,8,0.7223
short,sweep,sl,2026-03-04T09:15:00.000Z,2026-03-04T09:20:00.000Z,2026-03-04T09:45:00.000Z,0.068629405,0.068988350298,277203.73496840376,19024.327394659245,0.4929,7.6097,-107.1107,-1.1423,-1.2730,0.5599,5,0.7963
short,sweep,sl,2026-03-04T14:00:00.000Z,2026-03-04T14:05:00.000Z,2026-03-04T14:10:00.000Z,0.069359186,0.0696598917,331271.63862282457,22976.731199765276,0.4034,9.1907,-108.8060,-1.1738,-2.9692,0.1400,1,0.7116
short,sweep,sl,2026-03-04T15:30:00.000Z,2026-03-04T15:35:00.000Z,2026-03-04T15:55:00.000Z,0.070448859,0.070822560396,259905.01832823272,18310.011989598082,0.5003,7.3240,-104.4509,-1.1402,-1.8474,0.2521,4,0.8500
long,sweep,sl,2026-03-05T05:40:00.000Z,2026-03-05T05:45:00.000Z,2026-03-05T06:05:00.000Z,0.068290481,0.068023226908,366883.43482347997,25054.646235027598,0.3615,10.0219,-108.0730,-1.1934,-1.0147,0.2411,4,0.7515
long,sweep,sl,2026-03-05T15:30:00.000Z,2026-03-05T15:35:00.000Z,2026-03-05T16:00:00.000Z,0.06790036399999999,0.067484468584,226165.80652780976,15356.740587591858,0.5827,6.1427,-100.2040,-1.1198,-1.7196,0.7573,5,0.7823
