side,signalType,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,stopPct,fees,pnl,r,maeR,mfeR,barsHeld,confidence
short,sweep,tp,2026-04-25T04:10:00.000Z,2026-04-25T04:15:00.000Z,2026-04-25T07:30:00.000Z,5.0164946,4.747412000000001,1090.4958921019766,5470.466754051748,1.8280,2.1882,291.2453,2.9125,-0.3654,3.0370,39,0.7835
long,sweep,sl,2026-04-25T07:50:00.000Z,2026-04-25T07:55:00.000Z,2026-04-25T08:00:00.000Z,4.7504247,4.7171284367999995,3228.0487201455408,15334.602372982765,0.6711,6.1338,-113.6158,-1.1040,-1.0484,0.0000,1,0.7407
long,sweep,sl,2026-04-25T10:20:00.000Z,2026-04-25T10:25:00.000Z,2026-04-25T10:30:00.000Z,4.7584271,4.7101445326,2171.500942513732,10332.928932532883,0.9850,4.1332,-108.9788,-1.0708,-1.1399,0.0122,1,0.7299
short,sweep,sl,2026-04-25T16:35:00.000Z,2026-04-25T16:40:00.000Z,2026-04-26T05:30:00.000Z,4.6725978,4.7589232488,1185.9675081789442,5541.549169588417,1.8169,2.2166,-104.5958,-1.0388,-1.0648,1.3263,154,0.7765
long,sweep,sl,2026-04-26T12:30:00.000Z,2026-04-26T12:35:00.000Z,2026-04-26T14:05:00.000Z,4.7534256,4.7221169398,3333.396296355569,15845.051290041749,0.6288,6.3380,-110.7022,-1.1110,-1.6200,1.5581,18,0.7248
long,sweep,sl,2026-04-26T14:45:00.000Z,2026-04-26T14:50:00.000Z,2026-04-26T15:00:00.000Z,4.7304186999999995,4.6931836224,2750.2819631012135,13009.98522852669,0.7574,5.2040,-107.6110,-1.0921,-1.1003,0.1279,2,0.8500
short,sweep,sl,2026-04-27T01:15:00.000Z,2026-04-27T01:20:00.000Z,2026-04-27T02:05:00.000Z,4.6166146,4.6627023912,2180.772560010709,10067.786439824817,0.9680,4.0271,-104.5341,-1.0726,-1.0380,0.0000,9,0.8500
long,sweep,sl,2026-04-27T04:30:00.000Z,2026-04-27T04:35:00.000Z,2026-04-27T05:15:00.000Z,4.5863755,4.559491742,3778.5689558730596,17329.936084276782,0.5563,6.9320,-108.5141,-1.1255,-3.0325,2.2192,8,0.7260
long,sweep,sl,2026-04-27T11:10:00.000Z,2026-04-27T11:15:00.000Z,2026-04-27T12:35:00.000Z,4.3262975,4.2921079812,2897.34313375624,12534.768356211787,0.7605,5.0139,-104.0727,-1.0917,-1.0120,0.5988,16,0.7384
long,sweep,sl,2026-04-27T13:50:00.000Z,2026-04-27T13:55:00.000Z,2026-04-27T15:10:00.000Z,4.2462735,4.214287334400001,3069.0626553535108,13032.079423267245,0.7235,5.2128,-103.3804,-1.0965,-1.0180,1.4559,15,0.8030
long,sweep,sl,2026-04-28T00:40:00.000Z,2026-04-28T00:45:00.000Z,2026-04-28T01:00:00.000Z,4.371311,4.344986113000001,3726.965532370402,16291.725428271595,0.5724,6.5167,-104.6286,-1.1220,-1.1315,0.2274,3,0.7609
short,sweep,sl,2026-04-28T10:25:00.000Z,2026-04-28T10:30:00.000Z,2026-04-28T13:35:00.000Z,4.3147052,4.3409638986,3694.629047746387,15941.235164382384,0.5784,6.3765,-103.3926,-1.1213,-1.0937,2.4324,37,0.7087
long,sweep,sl,2026-04-28T22:45:00.000Z,2026-04-28T22:50:00.000Z,2026-04-28T23:00:00.000Z,4.5023503,4.474687191000001,3463.9495663844955,15595.914369396103,0.5846,6.2384,-102.0620,-1.1194,-1.2291,0.0000,2,0.7124
long,sweep,sl,2026-04-29T13:45:00.000Z,2026-04-29T13:50:00.000Z,2026-04-29T15:10:00.000Z,4.331299,4.287119478199999,2101.7781915551463,9103.429779304613,0.9903,3.6414,-96.4969,-1.0704,-1.5923,0.6691,16,0.7760
long,sweep,tp,2026-04-29T18:10:00.000Z,2026-04-29T18:15:00.000Z,2026-04-29T21:20:00.000Z,4.1702506999999995,4.304791999999998,1917.385314684036,7995.977450730821,1.1154,3.1984,254.7691,2.8566,-0.8868,3.0904,37,0.7586
short,sweep,sl,2026-04-30T00:00:00.000Z,2026-04-30T00:05:00.000Z,2026-04-30T00:05:00.000Z,4.276716599999999,4.2988672734,4397.322035698153,18806.10014561608,0.4878,7.5224,-104.9261,-1.1438,-1.0202,0.0344,0,0.7573
long,sweep,sl,2026-04-30T14:00:00.000Z,2026-04-30T14:05:00.000Z,2026-04-30T14:15:00.000Z,4.330298699999999,4.300089586,3135.8613309886177,13579.216244960278,0.6678,5.4317,-100.1633,-1.1045,-1.2552,0.0000,2,0.7127
short,sweep,sl,2026-04-30T15:55:00.000Z,2026-04-30T16:00:00.000Z,2026-04-30T16:05:00.000Z,4.3356989,4.3570007082,4485.268905037438,19446.775457775024,0.4612,7.7787,-103.3230,-1.1521,-1.5154,0.2850,1,0.7265
short,sweep,sl,2026-05-01T01:30:00.000Z,2026-05-01T01:35:00.000Z,2026-05-01T01:45:00.000Z,4.3916821,4.4211479466,3150.337058833938,13835.278870247652,0.6408,5.5341,-98.3615,-1.1095,-1.5038,0.0000,2,0.8493
short,sweep,sl,2026-05-01T11:20:00.000Z,2026-05-01T11:25:00.000Z,2026-05-01T12:35:00.000Z,4.3157049,4.3459754016,3026.418081246027,13061.127342682077,0.6712,5.2245,-96.8356,-1.1046,-1.1494,1.0255,14,0.7001
short,sweep,sl,2026-05-01T14:00:00.000Z,2026-05-01T14:05:00.000Z,2026-05-01T16:55:00.000Z,4.348695,4.3940858304,1967.1499275788992,8554.535054312722,1.0135,3.4218,-92.7124,-1.0694,-1.1414,0.4015,34,0.7453
short,sweep,sl,2026-05-01T17:25:00.000Z,2026-05-01T17:30:00.000Z,2026-05-01T17:35:00.000Z,4.4026788,4.430168652,3278.560422711012,14434.448467588812,0.5942,5.7738,-95.9009,-1.1181,-1.2355,0.0000,1,0.8500
short,sweep,sl,2026-05-01T18:10:00.000Z,2026-05-01T18:15:00.000Z,2026-05-01T18:50:00.000Z,4.4356689000000005,4.4662514736,2900.2419623372284,12864.513074814216,0.6593,5.1458,-93.8427,-1.1065,-1.0372,0.4332,7,0.7307
