side,signalType,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,stopPct,fees,pnl,r,maeR,mfeR,barsHeld,confidence
long,sweep,sl,2026-04-25T05:05:00.000Z,2026-04-25T05:10:00.000Z,2026-04-25T07:45:00.000Z,0.9822945999999999,0.97585095686,16258.047733628408,15970.192495285422,0.6262,6.3881,-111.1491,-1.1115,-2.2590,1.2202,31,0.7255
long,sweep,sl,2026-04-25T12:30:00.000Z,2026-04-25T12:35:00.000Z,2026-04-25T14:10:00.000Z,0.96759019,0.96168360834,17602.11546345432,17031.634245685706,0.5806,6.8127,-110.7810,-1.1203,-1.1375,0.3043,19,0.8500
short,sweep,sl,2026-04-25T18:20:00.000Z,2026-04-25T18:25:00.000Z,2026-04-25T22:25:00.000Z,0.96161143,0.9668191587599999,19883.137843334516,19119.85261441602,0.5114,7.6479,-111.1939,-1.1372,-1.0551,0.7344,48,0.8500
short,sweep,sl,2026-04-26T07:55:00.000Z,2026-04-26T08:00:00.000Z,2026-04-26T09:45:00.000Z,0.9792061500000001,0.98335711866,25069.373969087854,24548.08516718074,0.3938,9.8192,-113.8814,-1.1781,-1.4247,0.6759,21,0.8500
long,sweep,sl,2026-04-26T21:35:00.000Z,2026-04-26T21:40:00.000Z,2026-04-26T21:50:00.000Z,0.9822945999999999,0.97804589818,24152.999923168543,23725.361398328874,0.4026,9.4901,-112.1090,-1.1735,-1.1111,0.1783,2,0.8178
long,sweep,sl,2026-04-26T21:50:00.000Z,2026-04-26T21:55:00.000Z,2026-04-27T05:15:00.000Z,0.9815943899999999,0.9756514167400001,16708.969946710287,16401.431162369416,0.5756,6.5606,-105.8615,-1.1213,-2.0166,2.2133,88,0.8500
long,sweep,sl,2026-04-27T19:05:00.000Z,2026-04-27T19:10:00.000Z,2026-04-27T19:25:00.000Z,0.95078515,0.9470174095200001,26797.445009430085,25478.612772907734,0.3664,10.1914,-111.1573,-1.1908,-1.5172,0.2052,3,0.8500
long,sweep,tp,2026-04-27T19:30:00.000Z,2026-04-27T19:35:00.000Z,2026-04-27T23:35:00.000Z,0.94808434,0.9666603999999998,14036.93528494002,13308.19852524507,0.6931,5.3233,255.4277,2.7692,-0.1802,2.8786,48,0.7798
short,sweep,sl,2026-04-28T04:15:00.000Z,2026-04-28T04:20:00.000Z,2026-04-28T04:45:00.000Z,0.9762070500000001,0.9842591891999999,12220.388639203786,11929.629543330642,0.7946,4.7719,-103.1721,-1.0884,-1.2238,0.0138,5,0.7043
short,sweep,sl,2026-04-28T04:55:00.000Z,2026-04-28T05:00:00.000Z,2026-04-28T05:00:00.000Z,0.98400471,0.99007253268,16247.27250609312,15987.392670649135,0.5865,6.3950,-104.9805,-1.1197,-1.2988,0.0000,0,0.8500
short,sweep,sl,2026-04-28T05:05:00.000Z,2026-04-28T05:10:00.000Z,2026-04-29T04:30:00.000Z,0.97480747,0.99658748658,4315.946934635131,4207.217312005927,2.2036,1.6829,-95.6843,-1.0321,-1.0657,0.9593,280,0.8500
short,sweep,tp,2026-04-29T18:00:00.000Z,2026-04-29T18:05:00.000Z,2026-04-29T18:05:00.000Z,0.97900621,0.9610995999999995,14425.481653243083,14122.636120766045,0.6497,5.6491,252.6624,2.7537,-0.1562,3.2711,0,0.7824
short,sweep,sl,2026-04-30T01:05:00.000Z,2026-04-30T01:10:00.000Z,2026-04-30T01:20:00.000Z,0.99780057,1.0045056613199999,14722.626700675919,14690.24531383165,0.6418,5.8761,-104.5927,-1.1094,-1.0149,0.1719,2,0.8500
short,sweep,sl,2026-04-30T07:40:00.000Z,2026-04-30T07:45:00.000Z,2026-04-30T11:15:00.000Z,1.0050983800000002,1.0133259065999998,11766.752065136032,11826.743438529882,0.7883,4.7307,-101.5420,-1.0891,-1.0477,0.6182,42,0.7321
short,sweep,sl,2026-04-30T16:10:00.000Z,2026-04-30T16:15:00.000Z,2026-05-01T00:45:00.000Z,0.9994000900000001,1.00620957234,14170.860774140621,14162.359533053608,0.6512,5.6649,-102.1612,-1.1078,-1.0910,2.1359,102,0.7050
short,sigma,sl,2026-05-01T01:30:00.000Z,2026-05-01T01:35:00.000Z,2026-05-01T01:35:00.000Z,1.01649496,1.02054247092,24375.171235809576,24777.238710337402,0.3681,9.9109,-108.5697,-1.1905,-1.0170,0.0000,0,0.5001
short,sweep,sl,2026-05-01T04:10:00.000Z,2026-05-01T04:15:00.000Z,2026-05-01T04:50:00.000Z,1.03858833,1.04630159634,12178.243035802296,12648.181096888036,0.7125,5.0593,-98.9933,-1.0986,-1.1638,0.7147,7,0.8500
short,sweep,tp,2026-05-01T04:50:00.000Z,2026-05-01T04:55:00.000Z,2026-05-01T06:50:00.000Z,1.04258713,1.0237167999999999,13287.464341059327,13853.339312322385,0.6433,5.5413,245.1975,2.7512,-0.1361,3.0246,23,0.7030
long,sweep,sl,2026-05-02T02:50:00.000Z,2026-05-02T02:55:00.000Z,2026-05-02T03:05:00.000Z,1.00220057,0.99410887784,11750.319305178053,11776.176705331449,0.7776,4.7105,-99.7904,-1.0897,-1.1549,0.0128,2,0.8500
long,sweep,tp,2026-05-02T06:00:00.000Z,2026-05-02T06:05:00.000Z,2026-05-02T10:25:00.000Z,0.99199751,1.0060334000000002,17846.531855311827,17703.715162605014,0.5116,7.0815,243.4105,2.6873,-0.6497,2.8181,52,0.7092
short,sweep,tp,2026-05-02T20:40:00.000Z,2026-05-02T20:45:00.000Z,2026-05-03T00:15:00.000Z,1.01039679,0.9971207999999991,19258.446605410114,19458.672630492776,0.4780,7.7835,247.8915,2.6652,-0.8289,3.2294,42,0.7261
long,sweep,sl,2026-05-03T00:50:00.000Z,2026-05-03T00:55:00.000Z,2026-05-03T01:00:00.000Z,0.99279775,0.98902060478,27436.809822266132,27239.203058723717,0.3506,10.8957,-114.5285,-1.1994,-1.6659,0.2018,1,0.7081
