side,signalType,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,stopPct,fees,pnl,r,maeR,mfeR,barsHeld,confidence
short,sweep,sl,2026-04-24T21:10:00.000Z,2026-04-24T21:15:00.000Z,2026-04-25T06:15:00.000Z,3.4429668,3.4829945849999997,2565.2075765971204,8831.924521332343,1.1323,3.5328,-106.2123,-1.0621,-1.0526,0.7431,108,0.7220
short,sweep,sl,2026-04-25T08:10:00.000Z,2026-04-25T08:15:00.000Z,2026-04-25T08:45:00.000Z,3.4929518,3.5110590018,5801.378928847473,20263.936971999854,0.4882,8.1056,-113.1523,-1.1437,-1.4687,0.5835,6,0.7867
short,sweep,tp,2026-04-25T13:50:00.000Z,2026-04-25T13:55:00.000Z,2026-04-25T14:00:00.000Z,3.5749272000000003,3.524484,5360.779695619303,19164.39714707717,0.5104,7.6658,262.7491,2.6864,-0.6069,4.3260,1,0.7171
short,sweep,sl,2026-04-26T04:50:00.000Z,2026-04-26T04:55:00.000Z,2026-04-26T05:10:00.000Z,3.5799257,3.603270657,4510.981464742429,16148.978477855066,0.6219,6.4596,-111.7683,-1.1129,-2.3389,0.2662,3,0.7900
short,sigma,sl,2026-04-26T05:20:00.000Z,2026-04-26T05:25:00.000Z,2026-04-26T05:25:00.000Z,3.6389080000000003,3.6493764846,8187.854325665756,29794.848608499728,0.2576,11.9179,-97.6324,-1.2720,-1.0766,0.5236,0,0.5980
short,sweep,sl,2026-04-26T06:55:00.000Z,2026-04-26T07:00:00.000Z,2026-04-26T07:10:00.000Z,3.7368786000000003,3.7957123721999997,1704.4658389533022,6369.3819180156415,1.5439,2.5478,-102.8279,-1.0456,-1.0940,0.7779,2,0.7920
short,sweep,sl,2026-04-26T14:50:00.000Z,2026-04-26T14:55:00.000Z,2026-04-26T16:45:00.000Z,3.6539034999999997,3.6704247972,6310.532037752036,23058.075099604295,0.4220,9.2232,-113.4814,-1.1662,-1.3032,1.4204,22,0.7007
short,sweep,sl,2026-04-26T19:10:00.000Z,2026-04-26T19:15:00.000Z,2026-04-26T19:30:00.000Z,3.7208834,3.7506088451999995,3362.752712701861,12512.410746997324,0.7687,5.0050,-104.9643,-1.0914,-1.7173,0.1358,3,0.8500
short,sweep,tp,2026-04-26T20:40:00.000Z,2026-04-26T20:45:00.000Z,2026-04-26T20:50:00.000Z,3.8328498000000004,3.795966000000001,6879.210770533462,26366.98162599703,0.3608,10.5468,243.1846,2.5564,-0.6617,3.6773,1,0.7869
short,sweep,sl,2026-04-27T03:05:00.000Z,2026-04-27T03:10:00.000Z,2026-04-27T03:10:00.000Z,3.8618411,3.8829125244,4900.760479671089,18925.95824164953,0.5155,7.5704,-110.8364,-1.1361,-1.0629,0.0000,0,0.8015
long,sweep,tp,2026-04-27T16:45:00.000Z,2026-04-27T16:50:00.000Z,2026-04-28T00:05:00.000Z,3.5300586999999997,3.592089999999999,4366.512511840974,15414.045481083083,0.6257,6.1656,264.6948,2.7444,-0.8176,2.9853,87,0.8247
short,sweep,tp,2026-04-28T08:30:00.000Z,2026-04-28T08:35:00.000Z,2026-04-28T11:50:00.000Z,3.6119161,3.537214000000001,3761.4024654361533,13585.870123488536,0.7294,5.4343,275.5503,2.7806,-0.3068,2.9195,39,0.8165
short,sweep,sl,2026-04-29T02:50:00.000Z,2026-04-29T02:55:00.000Z,2026-04-29T03:35:00.000Z,3.5739275000000004,3.5962545527999996,4793.422423454507,17131.34421830071,0.5945,6.8525,-113.8755,-1.1180,-1.0858,0.6555,8,0.8500
short,sweep,tp,2026-04-29T10:15:00.000Z,2026-04-29T10:20:00.000Z,2026-04-29T12:00:00.000Z,3.6079173,3.5452619999999997,4510.53043985927,16273.620806144869,0.6189,6.5094,276.0992,2.7414,-0.1381,3.1313,20,0.8500
long,sweep,sl,2026-04-29T12:15:00.000Z,2026-04-29T12:20:00.000Z,2026-04-29T12:30:00.000Z,3.5360605,3.5129038126,4681.609452683859,16554.454262062012,0.6251,6.6218,-115.0323,-1.1117,-1.4958,0.0000,2,0.7430
long,sweep,tp,2026-04-29T18:10:00.000Z,2026-04-29T18:15:00.000Z,2026-04-30T12:25:00.000Z,3.4100227,3.5072979999999987,3028.3778140222194,10326.837089992147,0.9909,4.1307,290.4556,2.8386,-0.7110,2.9589,218,0.8500
long,sweep,sl,2026-04-30T18:10:00.000Z,2026-04-30T18:15:00.000Z,2026-04-30T20:50:00.000Z,3.4390314,3.4181222556000006,5292.3295663727395,18200.487557904235,0.5782,7.2802,-117.9383,-1.1208,-1.0577,0.2499,31,0.7906
short,sweep,sl,2026-05-01T00:45:00.000Z,2026-05-01T00:50:00.000Z,2026-05-01T01:50:00.000Z,3.4379683,3.4549301681999998,6533.472495314316,22461.871327812518,0.4632,8.9847,-119.8046,-1.1514,-1.1950,0.5003,12,0.7711
short,sweep,sl,2026-05-01T07:40:00.000Z,2026-05-01T07:45:00.000Z,2026-05-01T07:50:00.000Z,3.4869536,3.5170728054,3538.7648270660284,12339.508753291266,0.8335,4.9358,-111.5206,-1.0843,-1.8595,0.1016,1,0.7635
short,sweep,sl,2026-05-01T07:55:00.000Z,2026-05-01T08:00:00.000Z,2026-05-01T08:15:00.000Z,3.5239425,3.5581671299999997,3068.2913536267138,10812.482303427705,0.9409,4.3250,-109.3361,-1.0747,-1.2986,0.0586,3,0.8500
short,sweep,sl,2026-05-01T13:20:00.000Z,2026-05-01T13:25:00.000Z,2026-05-01T13:30:00.000Z,3.6509044000000004,3.6644109936,8111.440509491182,29614.0938464396,0.3399,11.8456,-121.4036,-1.2063,-1.9420,0.0729,1,0.7153
short,sweep,sl,2026-05-01T13:35:00.000Z,2026-05-01T13:40:00.000Z,2026-05-01T22:15:00.000Z,3.6678993,3.6994915146,3261.8328949028287,11964.07459193106,0.8311,4.7856,-107.8342,-1.0845,-1.0203,2.8508,103,0.8500
long,sweep,sl,2026-05-02T11:10:00.000Z,2026-05-02T11:15:00.000Z,2026-05-02T11:20:00.000Z,3.8201457,3.8022369866,5865.511193487212,22407.10736410204,0.4389,8.9628,-114.0066,-1.1592,-1.4400,0.4684,1,0.7324
long,sweep,tp,2026-05-03T03:25:00.000Z,2026-05-03T03:30:00.000Z,2026-05-03T05:05:00.000Z,3.7221163,3.7702719999999994,5542.155266471675,20628.546454465064,0.4712,8.2514,258.6349,2.6606,-0.2347,3.0150,19,0.7016
short,sweep,sl,2026-05-03T05:05:00.000Z,2026-05-03T05:10:00.000Z,2026-05-03T14:00:00.000Z,3.7548732,3.783684765,3605.814815958869,13539.37741660689,0.7371,5.4158,-109.3049,-1.0953,-1.1969,1.9465,106,0.8500
long,sweep,sl,2026-05-03T17:55:00.000Z,2026-05-03T18:00:00.000Z,2026-05-03T20:00:00.000Z,3.7541259,3.7343933458,5303.293393430189,19909.231083575163,0.4958,7.9637,-112.6112,-1.1409,-1.0813,0.5843,24,0.8320
short,sweep,sl,2026-05-04T03:20:00.000Z,2026-05-04T03:25:00.000Z,2026-05-04T04:05:00.000Z,3.7728678,3.7947100716,4712.969066257421,17781.40923247869,0.5488,7.1126,-110.0545,-1.1279,-1.0690,0.4283,8,0.8500
long,sweep,sl,2026-05-04T06:25:00.000Z,2026-05-04T06:30:00.000Z,2026-05-04T10:05:00.000Z,3.7661295,3.7274094416000003,2565.79415716931,9663.113066242975,0.9984,3.8652,-103.2129,-1.0698,-2.0246,1.1401,43,0.7221
short,sweep,sl,2026-05-05T05:30:00.000Z,2026-05-05T05:35:00.000Z,2026-05-05T07:30:00.000Z,3.7068876000000004,3.7255513302,5439.610378907249,20164.024262402585,0.4733,8.0656,-109.5890,-1.1482,-1.4312,1.6464,23,0.8500
long,sweep,sl,2026-05-05T13:30:00.000Z,2026-05-05T13:35:00.000Z,2026-05-05T14:10:00.000Z,3.7701307,3.746365753,4167.260254778136,15711.115821428873,0.6005,6.2844,-105.3192,-1.1163,-1.1983,0.4359,7,0.7666
long,sweep,sl,2026-05-05T22:10:00.000Z,2026-05-05T22:15:00.000Z,2026-05-05T22:40:00.000Z,3.7981391,3.7822829745999997,6337.603684246911,24071.10035344225,0.3876,9.6284,-110.1183,-1.1803,-1.8436,0.8057,5,0.7471
short,sweep,sl,2026-05-06T01:25:00.000Z,2026-05-06T01:30:00.000Z,2026-05-06T01:35:00.000Z,3.8068576,3.8227744884,6241.896956563542,23762.012867510788,0.3880,9.5048,-108.8564,-1.1807,-1.3637,0.0000,1,0.8179
short,sweep,sl,2026-05-06T02:35:00.000Z,2026-05-06T02:40:00.000Z,2026-05-06T08:55:00.000Z,3.8528438,3.9129815423999994,1545.119767301829,5953.105115706294,1.5304,2.3812,-95.3013,-1.0460,-1.0711,0.5061,75,0.7705
short,sweep,tp,2026-05-06T08:55:00.000Z,2026-05-06T09:00:00.000Z,2026-05-06T14:05:00.000Z,3.8978303000000003,3.824504,3467.224774428012,13514.653782676172,0.6671,5.4059,248.8329,2.7601,-0.8911,3.4163,61,0.7679
long,sweep,sl,2026-05-06T18:10:00.000Z,2026-05-06T18:15:00.000Z,2026-05-07T02:05:00.000Z,3.8411519999999997,3.8142093938,3591.056184273436,13793.792644334277,0.6716,5.5175,-102.2699,-1.1039,-1.1300,2.5912,94,0.7150
short,sweep,sl,2026-05-07T12:15:00.000Z,2026-05-07T12:20:00.000Z,2026-05-07T12:30:00.000Z,3.9038285,3.9260114501999994,4361.684708536266,17027.26907319807,0.5381,6.8109,-103.5659,-1.1304,-1.6268,0.0000,2,0.8460
long,sweep,sl,2026-05-07T13:50:00.000Z,2026-05-07T13:55:00.000Z,2026-05-07T14:00:00.000Z,3.9021703,3.8750691304,3492.276237150828,13627.456612005717,0.6647,5.4510,-100.0958,-1.1050,-1.2403,0.0000,1,0.7022
long,sweep,sl,2026-05-07T21:10:00.000Z,2026-05-07T21:15:00.000Z,2026-05-08T02:15:00.000Z,3.8331495999999996,3.8002415854000002,2819.9407947000186,10809.254929228058,0.8288,4.3237,-97.1224,-1.0842,-1.0435,0.5934,60,0.7252
long,sweep,tp,2026-05-08T07:05:00.000Z,2026-05-08T07:10:00.000Z,2026-05-08T07:35:00.000Z,3.8721612999999997,3.92716,4457.028848292785,17258.33461934289,0.5134,6.9033,238.2275,2.6884,-0.6117,3.7140,5,0.7204
