side,strategy,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,fees,pnl,r,maeR,mfeR,barsHeld,confidence
long,range,sl,2025-08-31T23:00:00.000Z,2025-09-01T00:00:00.000Z,2025-09-01T00:00:00.000Z,315.423655,311.474965301647,23.77754452182732,7500,2.2500,-96.1401,-1.0488,-1.0696,0.0198,0,0.5000
long,range,sl,2025-09-01T00:00:00.000Z,2025-09-01T01:00:00.000Z,2025-09-01T04:00:00.000Z,313.7235275,309.6007730257436,23.676563088405597,7427.8948911708985,2.2284,-99.8410,-1.0464,-1.4699,0.6890,3,0.5000
long,range,tp,2025-09-01T04:00:00.000Z,2025-09-01T05:00:00.000Z,2025-09-01T07:00:00.000Z,308.9231675,316.46653884575915,23.802080569158285,7353.01412251458,2.2059,177.3420,1.6462,-0.2482,2.0055,2,0.5000
short,range,tp,2025-09-03T17:00:00.000Z,2025-09-03T18:00:00.000Z,2025-09-04T03:00:00.000Z,327.775415,320.35755377732175,22.838871682118516,7486.020643738145,2.2458,167.1698,1.6446,-0.2077,1.7245,9,0.5000
long,range,tp,2025-09-04T15:00:00.000Z,2025-09-04T16:00:00.000Z,2025-09-05T07:00:00.000Z,313.22349,320.41323903770564,24.300214439723813,7611.3979745586885,2.2834,172.4290,1.6449,-0.6082,2.0113,15,0.5000
short,range,tp,2025-09-05T12:00:00.000Z,2025-09-05T13:00:00.000Z,2025-09-05T14:00:00.000Z,326.2755275,319.6319460748813,23.72448771093457,7740.7197425524455,2.3222,155.2933,1.6421,-0.2319,2.9792,1,0.5000
short,range,sl,2025-09-07T05:00:00.000Z,2025-09-07T06:00:00.000Z,2025-09-07T14:00:00.000Z,323.0757675,325.9774734681904,24.31996003853179,7857.189755017987,2.3572,-72.9265,-1.0694,-1.0072,0.7760,8,0.5000
short,range,sl,2025-09-08T01:00:00.000Z,2025-09-08T02:00:00.000Z,2025-09-08T02:00:00.000Z,329.67527249999995,333.3969667527812,23.667212885766673,7802.494857430638,2.3407,-90.4229,-1.0549,-1.0561,0.5178,0,0.5000
short,range,sl,2025-09-08T02:00:00.000Z,2025-09-08T03:00:00.000Z,2025-09-08T08:00:00.000Z,333.0750175,337.1498583426362,23.222028948645132,7734.6776984554845,2.3204,-96.9465,-1.0506,-1.5414,0.7487,5,0.5000
short,range,sl,2025-09-08T08:00:00.000Z,2025-09-08T09:00:00.000Z,2025-09-08T10:00:00.000Z,338.4746125,343.2161844177519,22.63675785127523,7661.967841966716,2.2986,-109.6324,-1.0441,-1.0187,0.1023,1,0.5000
short,range,tp,2025-09-08T15:00:00.000Z,2025-09-08T16:00:00.000Z,2025-09-09T02:00:00.000Z,346.47401249999996,337.2077399311761,21.8768024851499,7579.7435376998565,2.2739,200.4425,1.6480,-0.2565,1.7040,10,0.5000
short,range,sl,2025-09-11T00:00:00.000Z,2025-09-11T01:00:00.000Z,2025-09-11T08:00:00.000Z,354.27342749999997,360.2985740577157,21.81951793851422,7730.075406475166,2.3190,-133.7848,-1.0362,-1.0185,0.7222,7,0.5000
short,range,tp,2025-09-13T09:00:00.000Z,2025-09-13T10:00:00.000Z,2025-09-13T13:00:00.000Z,367.2724525,359.0958802069541,20.774051368472886,7629.736794460017,2.2889,167.5716,1.6442,-0.5764,1.7881,3,0.5000
long,range,sl,2025-09-14T11:00:00.000Z,2025-09-14T12:00:00.000Z,2025-09-15T08:00:00.000Z,348.9261675,343.44621702256546,22.226523046044086,7755.415503306589,2.3266,-124.1269,-1.0386,-1.9019,1.4086,20,0.5000
long,range,tp,2025-09-15T08:00:00.000Z,2025-09-15T09:00:00.000Z,2025-09-17T20:00:00.000Z,339.62547000000006,350.5472687585934,22.561088691713653,7662.320350634936,2.2987,244.1090,1.6511,-0.7058,1.8273,59,0.5000
short,range,sl,2025-09-17T21:00:00.000Z,2025-09-17T22:00:00.000Z,2025-09-17T23:00:00.000Z,353.0735175,359.3888909842233,22.220307365321723,7845.402081405298,2.3536,-142.6832,-1.0344,-1.1158,0.0000,1,0.5000
short,range,sl,2025-09-17T23:00:00.000Z,2025-09-18T00:00:00.000Z,2025-09-18T10:00:00.000Z,358.77308999999997,365.12281116932894,21.569036047205486,7738.389710977298,2.3215,-139.2789,-1.0348,-1.3344,0.5085,10,0.5000
long,range,sl,2025-09-19T06:00:00.000Z,2025-09-19T07:00:00.000Z,2025-09-19T18:00:00.000Z,351.62637000000007,345.85275789238557,21.710347121289868,7633.930549699107,2.2902,-127.6373,-1.0369,-1.1687,1.0536,11,0.5000
long,range,sl,2025-09-20T09:00:00.000Z,2025-09-20T10:00:00.000Z,2025-09-21T21:00:00.000Z,341.5256125,337.108661068912,22.072144217515838,7538.20257307543,2.2615,-99.7530,-1.0472,-1.1413,1.6624,35,0.5000
long,range,sl,2025-09-21T23:00:00.000Z,2025-09-22T00:00:00.000Z,2025-09-22T00:00:00.000Z,333.9250425,329.9078329129906,22.35048839068407,7463.387785754935,2.2390,-92.0256,-1.0508,-2.2778,0.0702,0,0.5000
long,range,sl,2025-09-22T00:00:00.000Z,2025-09-22T01:00:00.000Z,2025-09-22T02:00:00.000Z,326.624495,321.9038450111163,22.638744765070637,7394.368576325091,2.2183,-109.0879,-1.0421,-1.2812,0.6002,1,0.5000
long,range,sl,2025-09-22T02:00:00.000Z,2025-09-22T03:00:00.000Z,2025-09-22T05:00:00.000Z,322.52418750000004,317.3329670742355,22.672881396616923,7312.552650727739,2.1938,-119.8937,-1.0377,-1.0840,0.3288,2,0.5000
long,range,sl,2025-09-22T05:00:00.000Z,2025-09-22T06:00:00.000Z,2025-09-22T06:00:00.000Z,317.12378250000006,311.8010252182299,22.77543590606779,7222.632382618534,2.1668,-123.3949,-1.0361,-3.8292,0.0719,0,0.5000
long,range,sl,2025-09-22T06:00:00.000Z,2025-09-22T07:00:00.000Z,2025-09-24T04:00:00.000Z,312.42343,305.2904256916241,22.821867752833263,7130.086202346561,2.1390,-164.9275,-1.0263,-1.1111,1.0760,45,0.5000
long,range,sl,2025-09-25T04:00:00.000Z,2025-09-25T05:00:00.000Z,2025-09-25T12:00:00.000Z,301.22259,295.4436331514414,23.25984439678453,7006.390572196425,2.1019,-136.5196,-1.0315,-1.4802,0.5408,7,0.5000
long,range,tp,2025-09-25T17:00:00.000Z,2025-09-25T18:00:00.000Z,2025-09-25T19:00:00.000Z,291.32184750000005,302.62889783077816,23.698877944651148,6904.000906512776,2.0712,265.8932,1.6538,-0.1654,1.6919,1,0.5000
long,range,tp,2025-09-28T11:00:00.000Z,2025-09-28T12:00:00.000Z,2025-09-28T17:00:00.000Z,293.9220425,299.3353630273048,24.167703620207952,7103.420810586165,2.1310,128.6965,1.6395,-0.8996,1.7481,5,0.5000
short,range,sl,2025-09-28T20:00:00.000Z,2025-09-28T21:00:00.000Z,2025-09-28T22:00:00.000Z,301.6773725,305.2777989054223,23.866367987153566,7199.943185482602,2.1600,-88.0891,-1.0519,-1.2889,0.3355,1,0.5000
short,range,tp,2025-09-28T22:00:00.000Z,2025-09-28T23:00:00.000Z,2025-09-29T11:00:00.000Z,306.0770425,299.8610635884811,23.307453293034918,7133.876372139013,2.1402,142.7385,1.6420,-0.3815,2.1925,12,0.5000
short,range,tp,2025-09-29T20:00:00.000Z,2025-09-29T21:00:00.000Z,2025-09-30T11:00:00.000Z,311.4766375,303.1132662279285,23.24710542237159,7240.93022856832,2.1723,192.2519,1.6480,-0.2239,1.8487,14,0.5000
long,range,tp,2025-09-30T15:00:00.000Z,2025-09-30T16:00:00.000Z,2025-09-30T20:00:00.000Z,298.1223575,306.3129983360695,24.772107705820424,7385.119149503102,2.2155,200.6839,1.6485,-0.6150,1.7658,4,0.5000
short,range,sl,2025-10-01T08:00:00.000Z,2025-10-01T09:00:00.000Z,2025-10-01T16:00:00.000Z,313.0765175,318.8879925577289,24.06961766278931,7535.632075422566,2.2607,-142.1407,-1.0332,-1.3163,0.4333,7,0.5000
short,range,tp,2025-10-02T18:00:00.000Z,2025-10-02T19:00:00.000Z,2025-10-04T08:00:00.000Z,325.57558,317.04266096942126,22.81813203306992,7429.026571183318,2.2287,192.4766,1.6476,-0.9814,1.7336,37,0.5000
short,range,tp,2025-10-05T07:00:00.000Z,2025-10-05T08:00:00.000Z,2025-10-05T12:00:00.000Z,327.0754675,319.42107118497853,23.15485185389281,7573.383995005233,2.2720,174.9644,1.6453,-0.2013,1.6713,4,0.5000
long,range,tp,2025-10-05T19:00:00.000Z,2025-10-05T20:00:00.000Z,2025-10-06T07:00:00.000Z,312.9234675,321.99390497903516,24.621379005827787,7704.607293135335,2.3114,221.0153,1.6494,-0.2248,1.6678,11,0.5000
short,range,sl,2025-10-06T11:00:00.000Z,2025-10-06T12:00:00.000Z,2025-10-06T13:00:00.000Z,325.0756175,329.7081445159433,24.210886150771888,7870.36876568437,2.3611,-114.5187,-1.0433,-2.2552,0.0000,1,0.5000
short,range,sl,2025-10-06T13:00:00.000Z,2025-10-06T14:00:00.000Z,2025-10-06T15:00:00.000Z,335.17485999999997,340.35849751864873,23.225130144253836,7784.479744582059,2.3353,-122.7260,-1.0399,-1.0873,0.5461,1,0.5000
short,range,sl,2025-10-06T15:00:00.000Z,2025-10-06T16:00:00.000Z,2025-10-06T17:00:00.000Z,339.87450749999994,345.77404401168684,22.633163343814743,7692.435244646088,2.3077,-135.8329,-1.0355,-2.5752,0.2372,1,0.5000
short,range,tp,2025-10-06T17:00:00.000Z,2025-10-06T18:00:00.000Z,2025-10-07T14:00:00.000Z,349.0738175,337.6937479074012,21.744857924140025,7590.560566574684,2.2772,245.1808,1.6513,-0.8533,1.9147,20,0.5000
long,range,tp,2025-10-09T08:00:00.000Z,2025-10-09T09:00:00.000Z,2025-10-09T17:00:00.000Z,321.424105,331.90251123467675,24.18750201634884,7774.4461877906215,2.3323,251.1141,1.6513,-0.0197,1.9208,8,0.5000
short,range,sl,2025-10-09T22:00:00.000Z,2025-10-09T23:00:00.000Z,2025-10-10T00:00:00.000Z,343.0742675,350.1588187289904,23.21008173935806,7962.781791345393,2.3888,-166.8218,-1.0298,-1.0783,0.1109,1,0.5000
short,range,sl,2025-10-10T08:00:00.000Z,2025-10-10T09:00:00.000Z,2025-10-10T09:00:00.000Z,369.87225749999993,378.5117977815599,21.19019538957633,7837.665405608688,2.3513,-185.4248,-1.0263,-1.1292,0.2782,0,0.5000
short,range,sl,2025-10-10T09:00:00.000Z,2025-10-10T10:00:00.000Z,2025-10-10T11:00:00.000Z,369.67227249999996,378.9886686000378,20.82546445489944,7698.596770910649,2.3096,-196.3279,-1.0244,-1.9481,0.0296,1,0.5000
short,range,sl,2025-10-10T11:00:00.000Z,2025-10-10T12:00:00.000Z,2025-10-10T12:00:00.000Z,384.0711925,394.1662537388247,19.6613310949255,7551.350879765368,2.2654,-200.7477,-1.0234,-1.0653,0.0673,0,0.5000
short,range,tp,2025-10-10T12:00:00.000Z,2025-10-10T13:00:00.000Z,2025-10-10T15:00:00.000Z,393.57048000000003,376.1122646724588,18.8042306164257,7400.790069737359,2.2202,326.0681,1.6554,-0.3656,2.7848,2,0.5000
long,range,sl,2025-10-10T21:00:00.000Z,2025-10-10T22:00:00.000Z,2025-10-10T22:00:00.000Z,303.422755,265.26077912095724,8.029717697754283,2436.399065724862,0.7309,-307.1608,-1.0045,-1.1297,0.0257,0,0.5000
long,range,tp,2025-10-10T22:00:00.000Z,2025-10-10T23:00:00.000Z,2025-10-12T15:00:00.000Z,292.42193,359.21607987389734,7.400263292171749,2163.9992744050164,0.6492,493.6451,1.6645,-0.4472,2.0430,40,0.5000
short,range,sl,2025-10-12T15:00:00.000Z,2025-10-12T16:00:00.000Z,2025-10-12T19:00:00.000Z,366.972475,385.8620895940515,16.588545016073116,6087.539421197266,1.8263,-315.1775,-1.0120,-1.3278,0.6644,3,0.5000
short,range,sl,2025-10-12T19:00:00.000Z,2025-10-12T20:00:00.000Z,2025-10-13T03:00:00.000Z,391.2706525,412.15213907445053,14.547512843238751,5692.014842426156,1.7076,-305.4813,-1.0116,-1.1865,0.7260,7,0.5000
short,range,tp,2025-10-13T19:00:00.000Z,2025-10-13T20:00:00.000Z,2025-10-14T06:00:00.000Z,433.4674875,397.5345400454102,13.581331870704037,5887.065802897754,1.7661,486.2512,1.6606,-0.7947,2.4150,10,0.5000
short,range,tp,2025-10-14T15:00:00.000Z,2025-10-14T16:00:00.000Z,2025-10-15T15:00:00.000Z,471.4646375,416.9413689978787,9.39656921464056,4430.150098524172,1.3290,511.0026,1.6623,-0.2120,1.7138,23,0.5000
long,range,sl,2025-10-17T06:00:00.000Z,2025-10-17T07:00:00.000Z,2025-10-17T08:00:00.000Z,358.9269175,342.56413747855163,19.845155008579994,7122.960314539303,2.1369,-326.8588,-1.0129,-1.0410,0.0783,1,0.5000
short,range,sl,2025-10-18T01:00:00.000Z,2025-10-18T02:00:00.000Z,2025-10-19T10:00:00.000Z,407.9694,426.0098487192406,17.46939360419405,7126.978027066884,2.1381,-317.2938,-1.0140,-1.2969,1.3828,32,0.5000
short,range,sl,2025-10-19T10:00:00.000Z,2025-10-19T11:00:00.000Z,2025-10-19T12:00:00.000Z,429.96774999999997,445.5132081652054,17.63977913923741,7584.536146994846,2.2754,-276.4938,-1.0170,-1.2025,0.1666,1,0.5000
short,range,tp,2025-10-19T12:00:00.000Z,2025-10-19T13:00:00.000Z,2025-10-20T18:00:00.000Z,447.56643,420.19269118631485,16.48283985434835,7377.165789872411,2.2131,448.9838,1.6585,-0.7327,1.7941,29,0.5000
long,range,sl,2025-10-21T02:00:00.000Z,2025-10-21T03:00:00.000Z,2025-10-21T10:00:00.000Z,413.7310275,401.38466834582823,18.644730826672745,7713.903642380239,2.3142,-232.5087,-1.0200,-1.2131,0.3574,7,0.5000
long,range,sl,2025-10-21T22:00:00.000Z,2025-10-21T23:00:00.000Z,2025-10-22T21:00:00.000Z,388.42913,374.01838402804793,19.410290126081648,7539.522106721484,2.2619,-281.9786,-1.0160,-1.5337,0.7603,22,0.5000
long,range,tp,2025-10-22T22:00:00.000Z,2025-10-22T23:00:00.000Z,2025-10-23T06:00:00.000Z,374.9281175,396.34981447456374,19.545181601539483,7328.038144060833,2.1984,416.4925,1.6579,-0.0722,1.6706,7,0.5000
short,range,tp,2025-10-26T00:00:00.000Z,2025-10-26T01:00:00.000Z,2025-10-26T02:00:00.000Z,403.86970749999995,391.013711154888,18.918001057715298,7640.407553664167,2.2921,240.9176,1.6510,-0.0558,1.9018,1,0.5000
short,range,tp,2025-10-26T11:00:00.000Z,2025-10-26T12:00:00.000Z,2025-10-26T19:00:00.000Z,419.2685525,402.81345729505296,18.654143578549697,7821.095776305701,2.3463,304.6094,1.6539,-0.4792,1.7389,7,0.5000
