side,signalType,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,stopPct,fees,pnl,r,maeR,mfeR,barsHeld,confidence
short,sweep,sl,2026-04-24T21:10:00.000Z,2026-04-24T21:15:00.000Z,2026-04-25T06:10:00.000Z,9.4311698,9.493791283199998,1672.9625825188887,15777.99418478215,0.6338,6.3112,-111.0746,-1.1107,-1.0177,1.0568,107,0.8500
long,sweep,sl,2026-04-26T00:30:00.000Z,2026-04-26T00:35:00.000Z,2026-04-26T03:35:00.000Z,9.3448026,9.308546598,2955.217288576097,27615.92220185086,0.3581,11.0464,-118.1907,-1.1952,-1.0699,0.5139,36,0.8500
short,sigma,sl,2026-04-26T05:20:00.000Z,2026-04-26T05:25:00.000Z,2026-04-26T09:30:00.000Z,9.409176400000002,9.4496900568,2593.1099776179076,24399.029204006947,0.4005,9.7596,-114.8160,-1.1751,-1.2692,0.4293,49,0.5331
short,sweep,tp,2026-04-26T18:35:00.000Z,2026-04-26T18:40:00.000Z,2026-04-27T05:35:00.000Z,9.486153300000002,9.269742000000006,1271.6416895363561,12062.988009612882,0.8005,4.8252,270.3724,2.8001,-0.9594,3.0047,131,0.8500
long,sweep,sl,2026-04-27T08:30:00.000Z,2026-04-27T08:35:00.000Z,2026-04-27T13:45:00.000Z,9.221765699999999,9.189820226600002,3229.1943161823037,29778.87338360492,0.3165,11.9115,-115.0697,-1.2209,-1.1568,1.6868,62,0.7518
long,sweep,sl,2026-04-27T19:30:00.000Z,2026-04-27T19:35:00.000Z,2026-04-28T14:35:00.000Z,9.157746499999998,9.109006478000001,2132.5728836978346,19529.561861678747,0.5024,7.8118,-111.7535,-1.1390,-1.1030,2.5921,228,0.7157
long,sweep,tp,2026-04-28T18:45:00.000Z,2026-04-28T18:50:00.000Z,2026-04-29T03:15:00.000Z,9.1397411,9.230744,2853.699557614441,26082.075133780523,0.3719,10.4328,249.2621,2.5699,-0.1101,3.1263,101,0.7289
short,sweep,sl,2026-04-29T05:00:00.000Z,2026-04-29T05:05:00.000Z,2026-04-29T09:45:00.000Z,9.3202031,9.373515211199999,1970.0104490790018,18360.897494538505,0.5418,7.3444,-112.3698,-1.1295,-1.2633,1.4099,56,0.7839
short,sweep,tp,2026-04-29T18:00:00.000Z,2026-04-29T18:05:00.000Z,2026-04-29T18:05:00.000Z,9.1482547,8.97886,1635.9769171488713,14966.333521398674,0.6572,5.9865,271.1393,2.7565,-0.0789,3.3306,0,0.8500
long,sweep,tp,2026-04-29T18:10:00.000Z,2026-04-29T18:15:00.000Z,2026-04-30T00:55:00.000Z,8.975691900000001,9.206478,1255.310878617519,11267.28368518915,0.8971,4.5069,285.2014,2.8217,-0.7289,3.0963,80,0.8500
