side,signalType,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,stopPct,fees,pnl,r,maeR,mfeR,barsHeld,confidence
long,sweep,sl,2026-02-24T09:20:00.000Z,2026-02-24T09:25:00.000Z,2026-02-24T09:35:00.000Z,0.09472841,0.09418293663999999,193345.06293381646,18315.27039307037,0.5460,7.3261,-112.7907,-1.1279,-1.2150,0.5251,2,0.8500
long,sweep,tp,2026-02-24T13:30:00.000Z,2026-02-24T13:35:00.000Z,2026-02-24T16:00:00.000Z,0.09572871,0.09926819999999997,81168.44382465373,7770.1504200415675,1.2725,3.1081,284.1868,2.8743,-0.2699,3.0960,29,0.8425
long,sweep,tp,2026-02-25T00:10:00.000Z,2026-02-25T00:15:00.000Z,2026-02-25T01:10:00.000Z,0.0980294,0.10008500000000001,140411.32172542458,13764.437621950337,0.7390,5.5058,283.1237,2.7835,-0.8689,4.3769,11,0.7692
short,sweep,sl,2026-02-26T08:05:00.000Z,2026-02-26T08:10:00.000Z,2026-02-26T08:30:00.000Z,0.11156652,0.11255835738,109119.48776385856,12174.081513996282,0.8588,4.8696,-113.0984,-1.0818,-1.0787,0.8001,4,0.8363
short,sweep,tp,2026-02-26T09:45:00.000Z,2026-02-26T09:50:00.000Z,2026-02-26T09:50:00.000Z,0.11846445,0.1159854,118356.75495534882,14021.067879570173,0.7376,5.6084,287.8039,2.7830,-0.7274,3.6217,0,0.7319
short,sweep,sl,2026-02-27T02:50:00.000Z,2026-02-27T02:55:00.000Z,2026-02-27T03:55:00.000Z,0.10486853,0.10564248323999999,143198.90808525062,15017.058988505347,0.7078,6.0068,-116.8361,-1.0992,-1.2549,1.0354,12,0.8500
short,sigma,sl,2026-02-27T04:05:00.000Z,2026-02-27T04:10:00.000Z,2026-02-27T04:10:00.000Z,0.10686793,0.1072461642,295104.1327731706,31537.1678039139,0.3238,12.6149,-124.2333,-1.2165,-4.4271,1.0632,0,0.6050
short,sigma,tp,2026-02-27T04:20:00.000Z,2026-02-27T04:25:00.000Z,2026-02-27T06:15:00.000Z,0.10786763,0.10574959999999999,138662.19850332598,14957.162723143321,0.6945,5.9829,287.7078,2.7696,-0.0432,2.8934,22,0.5759
short,sweep,tp,2026-02-27T09:35:00.000Z,2026-02-27T09:40:00.000Z,2026-02-27T11:55:00.000Z,0.10786763,0.10424659999999998,85395.2962915473,9211.388224116998,1.1590,3.6846,305.5344,2.8619,-0.3458,3.3337,27,0.7577
short,sweep,tp,2026-02-27T21:05:00.000Z,2026-02-27T21:10:00.000Z,2026-02-27T22:20:00.000Z,0.10226931,0.10108500000000004,252046.136723853,25776.58449091411,0.4260,10.3106,288.1901,2.6243,-0.5295,3.3724,14,0.8500
long,sigma,sl,2026-02-28T06:40:00.000Z,2026-02-28T06:45:00.000Z,2026-02-28T06:45:00.000Z,0.0980294,0.0972758085,155571.34535213024,15250.565642062116,0.7390,6.1002,-123.3375,-1.0944,-1.9732,0.0975,0,0.5090
short,sweep,sl,2026-02-28T13:15:00.000Z,2026-02-28T13:20:00.000Z,2026-02-28T13:45:00.000Z,0.09617114,0.09702269808,135523.3176999562,13033.431959786967,0.8552,5.2134,-120.6193,-1.0822,-3.0748,1.0592,5,0.8084
